fecha,naics,descripcion,valor_importado,valor_gravable,aranceles,tasa_efectiva,tasa_gravable
2021-04-01,9100,WASTE AND SCRAP,155675674,0,0,0.0,
2021-05-01,9100,WASTE AND SCRAP,187104708,0,0,0.0,
2021-06-01,9100,WASTE AND SCRAP,194405754,0,0,0.0,
2021-07-01,9100,WASTE AND SCRAP,169188688,0,0,0.0,
2021-08-01,9100,WASTE AND SCRAP,164445873,0,0,0.0,
2021-09-01,9100,WASTE AND SCRAP,144296087,7362,206,1.427620140523977e-06,0.02798152675903287
2021-10-01,9100,WASTE AND SCRAP,171547427,0,0,0.0,
2021-11-01,9100,WASTE AND SCRAP,169951532,0,0,0.0,
2021-12-01,9100,WASTE AND SCRAP,139778602,0,0,0.0,
2022-01-01,9100,WASTE AND SCRAP,125823831,2574,72,5.722286424421459e-07,0.027972027972027972
2022-02-01,9100,WASTE AND SCRAP,128194640,21414,600,4.680382892763691e-06,0.028019052956010086
2022-03-01,9100,WASTE AND SCRAP,176244142,0,0,0.0,
2022-04-01,9100,WASTE AND SCRAP,160069563,0,0,0.0,
2022-05-01,9100,WASTE AND SCRAP,170832521,0,0,0.0,
2022-06-01,9100,WASTE AND SCRAP,156129421,0,0,0.0,
2022-07-01,9100,WASTE AND SCRAP,141390869,0,0,0.0,
2022-08-01,9100,WASTE AND SCRAP,112746309,183303,5132,4.551811979938075e-05,0.027997359563127718
2022-09-01,9100,WASTE AND SCRAP,109039594,0,0,0.0,
2022-10-01,9100,WASTE AND SCRAP,148602177,6946,194,1.3054990439339257e-06,0.027929743737402823
2022-11-01,9100,WASTE AND SCRAP,93696279,0,0,0.0,
2022-12-01,9100,WASTE AND SCRAP,112592817,0,0,0.0,
2023-01-01,9100,WASTE AND SCRAP,113756616,0,0,0.0,
2023-02-01,9100,WASTE AND SCRAP,116812305,0,0,0.0,
2023-03-01,9100,WASTE AND SCRAP,148741005,0,0,0.0,
2023-04-01,9100,WASTE AND SCRAP,118521818,0,0,0.0,
2023-05-01,9100,WASTE AND SCRAP,127311229,0,0,0.0,
2023-06-01,9100,WASTE AND SCRAP,130110470,0,0,0.0,
2023-07-01,9100,WASTE AND SCRAP,117357810,0,0,0.0,
2023-08-01,9100,WASTE AND SCRAP,126612766,0,0,0.0,
2023-09-01,9100,WASTE AND SCRAP,109823852,0,0,0.0,
2023-10-01,9100,WASTE AND SCRAP,124249379,0,0,0.0,
2023-11-01,9100,WASTE AND SCRAP,113187872,0,0,0.0,
2023-12-01,9100,WASTE AND SCRAP,108515998,0,0,0.0,
2024-01-01,9100,WASTE AND SCRAP,119741249,0,0,0.0,
2024-02-01,9100,WASTE AND SCRAP,124914195,0,0,0.0,
2024-03-01,9100,WASTE AND SCRAP,122542830,0,0,0.0,
2024-04-01,9100,WASTE AND SCRAP,125749298,0,0,0.0,
2024-05-01,9100,WASTE AND SCRAP,132387580,0,0,0.0,
2024-06-01,9100,WASTE AND SCRAP,135370045,0,0,0.0,
2024-07-01,9100,WASTE AND SCRAP,138579732,0,0,0.0,
2024-08-01,9100,WASTE AND SCRAP,150509589,0,0,0.0,
2024-09-01,9100,WASTE AND SCRAP,164827341,0,0,0.0,
2024-10-01,9100,WASTE AND SCRAP,164607427,0,0,0.0,
2024-11-01,9100,WASTE AND SCRAP,153808087,0,0,0.0,
2024-12-01,9100,WASTE AND SCRAP,157791397,19303,540,3.422239806901513e-06,0.027974926177278144
2025-01-01,9100,WASTE AND SCRAP,150045682,0,0,0.0,
2025-02-01,9100,WASTE AND SCRAP,153899014,0,0,0.0,
2025-03-01,9100,WASTE AND SCRAP,188965351,6364751,1584758,0.008386500443671285,0.24898978766019284
2025-04-01,9100,WASTE AND SCRAP,162100751,2260564,557130,0.0034369365753277726,0.2464561941179281
2025-05-01,9100,WASTE AND SCRAP,145985095,1828369,441273,0.0030227263954583855,0.2413478898406175
2025-06-01,9100,WASTE AND SCRAP,157096282,1378951,327365,0.0020838494446354877,0.23740147401901882
2025-07-01,9100,WASTE AND SCRAP,183476128,2595925,625500,0.003409162853055194,0.240954573032734
2025-08-01,9100,WASTE AND SCRAP,152027284,2986946,701851,0.0046166121076003696,0.23497277821560886
2025-09-01,9100,WASTE AND SCRAP,153040638,2413128,579420,0.003786053218100149,0.2401115896048614
2025-10-01,9100,WASTE AND SCRAP,159461587,2267405,453126,0.0028415997139173083,0.19984343335222424
2025-11-01,9100,WASTE AND SCRAP,123163185,1040050,234052,0.001900340592848423,0.22503918080861496
2025-12-01,9100,WASTE AND SCRAP,173616510,1408958,314456,0.0018112102357085741,0.22318337381242023
2026-01-01,9100,WASTE AND SCRAP,155688014,1219766,259781,0.0016685998705076937,0.21297609541502222
2026-02-01,9100,WASTE AND SCRAP,161709010,2827970,401071,0.0024802019380367243,0.1418229330579886
2026-03-01,9100,WASTE AND SCRAP,208992303,1318611,116531,0.0005575851279077966,0.08837405421310758
2026-04-01,9100,WASTE AND SCRAP,218951463,729096,58786,0.00026848872893806604,0.0806286140645402
2026-05-01,9100,WASTE AND SCRAP,213710472,680065,59420,0.00027803972095480654,0.0873740010146089
2026-06-01,9100,WASTE AND SCRAP,232744029,2442224,207671,0.0008922720848834321,0.08503355957520686
2026-07-01,9100,WASTE AND SCRAP,255977282,593319,52075,0.00020343602210761813,0.08776897419432042
2013-01-01,9300,USED OR SECOND-HAND MERCHANDISE,4589900,8150,204,4.44454127540905e-05,0.025030674846625765
2013-02-01,9300,USED OR SECOND-HAND MERCHANDISE,2349699,7000,280,0.0001191641993293609,0.04
2013-03-01,9300,USED OR SECOND-HAND MERCHANDISE,4094504,48232,1396,0.00034094483727455143,0.028943440039807596
2013-04-01,9300,USED OR SECOND-HAND MERCHANDISE,6096131,28500,848,0.00013910462225959384,0.02975438596491228
2013-05-01,9300,USED OR SECOND-HAND MERCHANDISE,4759609,27153,680,0.00014286887851502086,0.025043273303134092
2013-06-01,9300,USED OR SECOND-HAND MERCHANDISE,5225281,9475,237,4.535641241112201e-05,0.025013192612137202
2013-07-01,9300,USED OR SECOND-HAND MERCHANDISE,3982285,37300,933,0.00023428760121387595,0.025013404825737266
2013-08-01,9300,USED OR SECOND-HAND MERCHANDISE,4719641,11004,275,5.826714362384766e-05,0.02499091239549255
2013-09-01,9300,USED OR SECOND-HAND MERCHANDISE,7537726,6100,153,2.0297898862335935e-05,0.025081967213114755
2013-10-01,9300,USED OR SECOND-HAND MERCHANDISE,5153507,33032,826,0.00016027920404493483,0.025006054734802614
2013-11-01,9300,USED OR SECOND-HAND MERCHANDISE,20609846,0,0,0.0,
2013-12-01,9300,USED OR SECOND-HAND MERCHANDISE,5621756,7000,188,3.344150831163786e-05,0.026857142857142857
2014-01-01,9300,USED OR SECOND-HAND MERCHANDISE,4493485,66938,1740,0.0003872272857258898,0.02599420359138307
2014-02-01,9300,USED OR SECOND-HAND MERCHANDISE,5495155,9500,238,4.3310880220849093e-05,0.025052631578947368
2014-03-01,9300,USED OR SECOND-HAND MERCHANDISE,7577903,104368,3364,0.00044392228298514776,0.032232101793653226
2014-04-01,9300,USED OR SECOND-HAND MERCHANDISE,11112525,33913,848,7.631028951565913e-05,0.025005160263025978
2014-05-01,9300,USED OR SECOND-HAND MERCHANDISE,5024324,48191,1295,0.00025774611669151907,0.026872237554730137
2014-06-01,9300,USED OR SECOND-HAND MERCHANDISE,10051217,25348,634,6.307693884233123e-05,0.02501183525327442
2014-07-01,9300,USED OR SECOND-HAND MERCHANDISE,7024881,31370,993,0.00014135470764558146,0.03165444692381256
2014-08-01,9300,USED OR SECOND-HAND MERCHANDISE,5061198,5500,138,2.7266271740406127e-05,0.02509090909090909
2014-09-01,9300,USED OR SECOND-HAND MERCHANDISE,13345686,41482,1038,7.777794262505502e-05,0.025022901499445544
2014-10-01,9300,USED OR SECOND-HAND MERCHANDISE,8373404,35511,889,0.0001061694861492411,0.025034496353242657
2014-11-01,9300,USED OR SECOND-HAND MERCHANDISE,26643632,202000,7375,0.00027680160122313656,0.03650990099009901
2014-12-01,9300,USED OR SECOND-HAND MERCHANDISE,5713826,75990,2429,0.0004251092000351428,0.03196473220160547
2015-01-01,9300,USED OR SECOND-HAND MERCHANDISE,8342592,23000,575,6.892342331975482e-05,0.025
2015-02-01,9300,USED OR SECOND-HAND MERCHANDISE,16389287,8000,200,1.220309339875493e-05,0.025
2015-03-01,9300,USED OR SECOND-HAND MERCHANDISE,25355533,116549,3739,0.0001474628831505928,0.03208092733528387
2015-04-01,9300,USED OR SECOND-HAND MERCHANDISE,20930262,87152,3086,0.00014744201482045472,0.03540939966954287
2015-05-01,9300,USED OR SECOND-HAND MERCHANDISE,22029497,221311,7460,0.0003386368740057932,0.03370822055839972
2015-06-01,9300,USED OR SECOND-HAND MERCHANDISE,12782943,254976,9297,0.0007272973054796536,0.036462255271084335
2015-07-01,9300,USED OR SECOND-HAND MERCHANDISE,18042228,53800,1345,7.454733417624476e-05,0.025
2015-08-01,9300,USED OR SECOND-HAND MERCHANDISE,17822321,12065,302,1.694504324100099e-05,0.02503108164111065
2015-09-01,9300,USED OR SECOND-HAND MERCHANDISE,20184783,92851,2716,0.00013455680945393368,0.02925116584635599
2015-10-01,9300,USED OR SECOND-HAND MERCHANDISE,60115648,89746,2349,3.9074684847446045e-05,0.02617386847324672
2015-11-01,9300,USED OR SECOND-HAND MERCHANDISE,19539109,147978,5405,0.00027662469153532027,0.03652569976618146
2015-12-01,9300,USED OR SECOND-HAND MERCHANDISE,17469391,203774,7722,0.0004420302917256818,0.037894922806638726
2016-01-01,9300,USED OR SECOND-HAND MERCHANDISE,20745275,222071,7383,0.00035588826853343714,0.03324612398737341
2016-02-01,9300,USED OR SECOND-HAND MERCHANDISE,24314568,126119,3153,0.00012967534524981072,0.025000198225485454
2016-03-01,9300,USED OR SECOND-HAND MERCHANDISE,25230052,85033,2629,0.0001042011328395201,0.030917408535509745
2016-04-01,9300,USED OR SECOND-HAND MERCHANDISE,22913642,118056,3176,0.00013860738506781244,0.026902486955343228
2016-05-01,9300,USED OR SECOND-HAND MERCHANDISE,14184670,276348,10001,0.0007050569382297931,0.03618987653248802
2016-06-01,9300,USED OR SECOND-HAND MERCHANDISE,15523547,91560,2667,0.00017180351887361825,0.02912844036697248
2016-07-01,9300,USED OR SECOND-HAND MERCHANDISE,24730957,541662,13685,0.000553355052131626,0.02526483305086936
2016-08-01,9300,USED OR SECOND-HAND MERCHANDISE,19927569,80737,2019,0.00010131692430722482,0.025007121889592133
2016-09-01,9300,USED OR SECOND-HAND MERCHANDISE,21846101,190081,4850,0.0002220075792929823,0.025515438155312736
2016-10-01,9300,USED OR SECOND-HAND MERCHANDISE,46767936,67985,1753,3.748294558049344e-05,0.025785099654335515
2016-11-01,9300,USED OR SECOND-HAND MERCHANDISE,65359049,27580,1080,1.652410823786619e-05,0.03915881073241479
2016-12-01,9300,USED OR SECOND-HAND MERCHANDISE,59098228,106486,2662,4.5043651731825194e-05,0.024998591364122982
2017-01-01,9300,USED OR SECOND-HAND MERCHANDISE,12725563,211420,5286,0.0004153843723849389,0.025002364960741652
2017-02-01,9300,USED OR SECOND-HAND MERCHANDISE,26785248,0,0,0.0,
2017-03-01,9300,USED OR SECOND-HAND MERCHANDISE,25389695,76448,1912,7.530614290561584e-05,0.025010464629552115
2017-04-01,9300,USED OR SECOND-HAND MERCHANDISE,13420765,242108,6054,0.0004510920204623209,0.025005369504518645
2017-05-01,9300,USED OR SECOND-HAND MERCHANDISE,12642083,84869,2123,0.00016793118665650274,0.025015023153330426
2017-06-01,9300,USED OR SECOND-HAND MERCHANDISE,20571032,219131,5773,0.0002806373545090008,0.026344971729239587
2017-07-01,9300,USED OR SECOND-HAND MERCHANDISE,15550115,165689,5120,0.00032925801513365016,0.030901266831232007
2017-08-01,9300,USED OR SECOND-HAND MERCHANDISE,13268134,46279,1263,9.519047667139931e-05,0.027290995916074246
2017-09-01,9300,USED OR SECOND-HAND MERCHANDISE,9762261,32241,806,8.256284071896869e-05,0.02499922458980801
2017-10-01,9300,USED OR SECOND-HAND MERCHANDISE,23460843,212089,7327,0.0003123076182727108,0.03454681760958843
2017-11-01,9300,USED OR SECOND-HAND MERCHANDISE,11235447,281802,7677,0.0006832838960479276,0.027242531990546555
2017-12-01,9300,USED OR SECOND-HAND MERCHANDISE,14059051,81392,2995,0.00021303002599535345,0.036797228228818556
2018-01-01,9300,USED OR SECOND-HAND MERCHANDISE,10766581,24400,610,5.6656797547893803e-05,0.025
2018-02-01,9300,USED OR SECOND-HAND MERCHANDISE,8866301,31200,780,8.797355289426785e-05,0.025
2018-03-01,9300,USED OR SECOND-HAND MERCHANDISE,10094801,2336,93,9.212663033179158e-06,0.03981164383561644
2018-04-01,9300,USED OR SECOND-HAND MERCHANDISE,34470159,106075,3577,0.00010377091675150092,0.033721423521093565
2018-05-01,9300,USED OR SECOND-HAND MERCHANDISE,11746732,27043,676,5.754792056207633e-05,0.02499722663905632
2018-06-01,9300,USED OR SECOND-HAND MERCHANDISE,15139316,219899,7956,0.000525519118565198,0.036180246385840775
2018-07-01,9300,USED OR SECOND-HAND MERCHANDISE,14514747,52889,1322,9.107978251360495e-05,0.02499574580725671
2018-08-01,9300,USED OR SECOND-HAND MERCHANDISE,19124762,47950,1199,6.269359064442214e-05,0.025005213764337852
2018-09-01,9300,USED OR SECOND-HAND MERCHANDISE,11721417,32900,823,7.021335389739995e-05,0.025015197568389057
2018-10-01,9300,USED OR SECOND-HAND MERCHANDISE,43581756,121464,4392,0.00010077611374814728,0.03615886188500297
2018-11-01,9300,USED OR SECOND-HAND MERCHANDISE,15172447,85779,2997,0.00019752911313514556,0.03493862134088763
2018-12-01,9300,USED OR SECOND-HAND MERCHANDISE,9739700,89000,2225,0.00022844646138998122,0.025
2019-01-01,9300,USED OR SECOND-HAND MERCHANDISE,10710317,134320,4337,0.0004049366606049102,0.03228856462179869
2019-02-01,9300,USED OR SECOND-HAND MERCHANDISE,21931685,51504,1637,7.464086776734209e-05,0.03178393911152532
2019-03-01,9300,USED OR SECOND-HAND MERCHANDISE,22791721,126044,4829,0.00021187518046574894,0.03831201802545143
2019-04-01,9300,USED OR SECOND-HAND MERCHANDISE,19762155,133976,4684,0.0002370186854621877,0.03496148563921896
2019-05-01,9300,USED OR SECOND-HAND MERCHANDISE,15198380,0,0,0.0,
2019-06-01,9300,USED OR SECOND-HAND MERCHANDISE,9956839,253212,9701,0.0009743051986679708,0.03831177037423187
2019-07-01,9300,USED OR SECOND-HAND MERCHANDISE,110658764,197526,5751,5.1970578670117804e-05,0.029115154460678593
2019-08-01,9300,USED OR SECOND-HAND MERCHANDISE,12733422,36963,1022,8.026122121767425e-05,0.027649270892514136
2019-09-01,9300,USED OR SECOND-HAND MERCHANDISE,8508979,21505,816,9.589869712923254e-05,0.037944664031620556
2019-10-01,9300,USED OR SECOND-HAND MERCHANDISE,21261149,45187,1427,6.711772726864385e-05,0.03157987916878748
2019-11-01,9300,USED OR SECOND-HAND MERCHANDISE,16047341,46100,1153,7.184990958938306e-05,0.025010845986984817
2019-12-01,9300,USED OR SECOND-HAND MERCHANDISE,15158265,104661,2822,0.00018616906354388183,0.026963243232913884
2020-01-01,9300,USED OR SECOND-HAND MERCHANDISE,16939797,27900,1011,5.968194305988437e-05,0.03623655913978495
2020-02-01,9300,USED OR SECOND-HAND MERCHANDISE,18707735,12155,304,1.624996291640864e-05,0.025010283833813245
2020-03-01,9300,USED OR SECOND-HAND MERCHANDISE,17225402,15091,430,2.4963132935881556e-05,0.02849380425419124
2020-04-01,9300,USED OR SECOND-HAND MERCHANDISE,4027874,54854,1489,0.0003696739272380417,0.02714478433660262
2020-05-01,9300,USED OR SECOND-HAND MERCHANDISE,4607708,139460,4050,0.000878961948109559,0.029040585114011187
2020-06-01,9300,USED OR SECOND-HAND MERCHANDISE,18094704,126384,3160,0.00017463673348842843,0.025003164957589568
2020-07-01,9300,USED OR SECOND-HAND MERCHANDISE,20533582,8505313,216496,0.010543508677638418,0.025454207270208633
2020-08-01,9300,USED OR SECOND-HAND MERCHANDISE,21432726,10097224,256873,0.011985082998774864,0.02543996250850729
2020-09-01,9300,USED OR SECOND-HAND MERCHANDISE,9615000,6544056,169371,0.01761528861154446,0.025881655046961702
2020-10-01,9300,USED OR SECOND-HAND MERCHANDISE,15362239,7316002,189365,0.012326653686353923,0.02588367253043397
2020-11-01,9300,USED OR SECOND-HAND MERCHANDISE,11369564,5366178,145501,0.012797412460143591,0.02711445650889702
2020-12-01,9300,USED OR SECOND-HAND MERCHANDISE,20586196,4736895,124137,0.006030108719454532,0.02620640736178446
2021-01-01,9300,USED OR SECOND-HAND MERCHANDISE,6617719,4880430,129380,0.01955054301943011,0.02650995916343437
2021-02-01,9300,USED OR SECOND-HAND MERCHANDISE,10041508,8143721,209658,0.02087913488691141,0.025744742483196564
2021-03-01,9300,USED OR SECOND-HAND MERCHANDISE,17417757,11704037,300221,0.01723649032421339,0.02565106381669846
2021-04-01,9300,USED OR SECOND-HAND MERCHANDISE,38193760,27720900,710683,0.018607306533842176,0.025637082490106742
2021-05-01,9300,USED OR SECOND-HAND MERCHANDISE,42489405,32836983,835957,0.019674481203019907,0.02545778946866099
2021-06-01,9300,USED OR SECOND-HAND MERCHANDISE,32676205,27893373,717295,0.021951600560713828,0.02571560635567452
2021-07-01,9300,USED OR SECOND-HAND MERCHANDISE,19349876,16495824,430982,0.022273114308329418,0.026126733650892492
2021-08-01,9300,USED OR SECOND-HAND MERCHANDISE,20106906,16823635,448257,0.022293683573196194,0.026644479626430316
2021-09-01,9300,USED OR SECOND-HAND MERCHANDISE,35305151,23062006,622696,0.017637539632672863,0.027000946925432246
2021-10-01,9300,USED OR SECOND-HAND MERCHANDISE,36582503,27095313,746754,0.020412873334555593,0.027560264758705686
2021-11-01,9300,USED OR SECOND-HAND MERCHANDISE,49688228,33227682,898076,0.018074220718839077,0.027027946156460748
2021-12-01,9300,USED OR SECOND-HAND MERCHANDISE,40433226,33579313,916004,0.02265473449978985,0.027278818956182935
2022-01-01,9300,USED OR SECOND-HAND MERCHANDISE,45483833,29632505,821905,0.018070266857236943,0.027736602086121304
2022-02-01,9300,USED OR SECOND-HAND MERCHANDISE,29244708,25026690,725937,0.024822850000759112,0.029006512647097957
2022-03-01,9300,USED OR SECOND-HAND MERCHANDISE,36778712,30143818,924020,0.025123772686765106,0.030653714801489314
2022-04-01,9300,USED OR SECOND-HAND MERCHANDISE,32965950,15766951,451176,0.013686121589094201,0.02861529791016665
2022-05-01,9300,USED OR SECOND-HAND MERCHANDISE,31147765,18509587,505587,0.016231886942771015,0.02731487201740374
2022-06-01,9300,USED OR SECOND-HAND MERCHANDISE,26202249,17198856,449539,0.017156504390138418,0.0261377268348546
2022-07-01,9300,USED OR SECOND-HAND MERCHANDISE,67177458,13071697,341258,0.005079948098065872,0.02610663328563996
2022-08-01,9300,USED OR SECOND-HAND MERCHANDISE,17535058,11171024,293610,0.016744170449849667,0.0262831769048209
2022-09-01,9300,USED OR SECOND-HAND MERCHANDISE,18086086,12095568,318638,0.01761785275155719,0.02634336808325165
2022-10-01,9300,USED OR SECOND-HAND MERCHANDISE,25139776,10622862,279834,0.011131125432462087,0.02634261840170756
2022-11-01,9300,USED OR SECOND-HAND MERCHANDISE,17308042,8737881,231779,0.013391404989657409,0.02652576751731913
2022-12-01,9300,USED OR SECOND-HAND MERCHANDISE,25000105,5250496,140930,0.00563717632385944,0.02684127366252636
2023-01-01,9300,USED OR SECOND-HAND MERCHANDISE,15314594,5313287,136223,0.008894979520841362,0.025638178400677395
2023-02-01,9300,USED OR SECOND-HAND MERCHANDISE,13879367,5594787,142766,0.010286203974576073,0.025517682800078
2023-03-01,9300,USED OR SECOND-HAND MERCHANDISE,19943478,9805960,248925,0.012481524035075527,0.0253850719358431
2023-04-01,9300,USED OR SECOND-HAND MERCHANDISE,31694434,10242664,259298,0.008181184115797746,0.025315484331029505
2023-05-01,9300,USED OR SECOND-HAND MERCHANDISE,20180841,10544266,265775,0.013169669192676361,0.025205642573888024
2023-06-01,9300,USED OR SECOND-HAND MERCHANDISE,24399103,8068928,218025,0.00893577931942826,0.027020317940623588
2023-07-01,9300,USED OR SECOND-HAND MERCHANDISE,15913072,4887753,124719,0.007837518739310675,0.02551663310318668
2023-08-01,9300,USED OR SECOND-HAND MERCHANDISE,18560313,4897247,128519,0.00692439831160175,0.026243111691119522
2023-09-01,9300,USED OR SECOND-HAND MERCHANDISE,22756983,4873845,124123,0.005454281879104976,0.025467161963501097
2023-10-01,9300,USED OR SECOND-HAND MERCHANDISE,29760750,6324971,176251,0.005922263383819292,0.027865898515582126
2023-11-01,9300,USED OR SECOND-HAND MERCHANDISE,23726391,5431434,146036,0.006155002671919214,0.02688719038103013
2023-12-01,9300,USED OR SECOND-HAND MERCHANDISE,12923547,4836775,131008,0.01013715507050812,0.027085816478955502
2024-01-01,9300,USED OR SECOND-HAND MERCHANDISE,10922425,5095893,136089,0.012459595739957014,0.0267056235285945
2024-02-01,9300,USED OR SECOND-HAND MERCHANDISE,26450299,5555930,146910,0.005554190521626996,0.02644201780799974
2024-03-01,9300,USED OR SECOND-HAND MERCHANDISE,26552314,7899711,207868,0.007828620887806614,0.026313367666234877
2024-04-01,9300,USED OR SECOND-HAND MERCHANDISE,39472817,9642369,244246,0.006187701273005167,0.025330497100868054
2024-05-01,9300,USED OR SECOND-HAND MERCHANDISE,23038270,8242021,215288,0.00934479889331968,0.026120777901439466
2024-06-01,9300,USED OR SECOND-HAND MERCHANDISE,16365057,6470022,164819,0.010071397857031601,0.025474256501755325
2024-07-01,9300,USED OR SECOND-HAND MERCHANDISE,21661970,7316875,191895,0.00885861258232746,0.026226360297258052
2024-08-01,9300,USED OR SECOND-HAND MERCHANDISE,20205358,8715975,227166,0.011242859443519881,0.026063177097226643
2024-09-01,9300,USED OR SECOND-HAND MERCHANDISE,16744735,7141114,185168,0.01105828190174404,0.02592984792008642
2024-10-01,9300,USED OR SECOND-HAND MERCHANDISE,37706941,7055180,178724,0.004739817000800993,0.02533230902684269
2024-11-01,9300,USED OR SECOND-HAND MERCHANDISE,33748970,10020048,255304,0.0075647938292635305,0.025479319061146213
2024-12-01,9300,USED OR SECOND-HAND MERCHANDISE,25871776,9037034,228587,0.008835381073181834,0.025294471615355214
2025-01-01,9300,USED OR SECOND-HAND MERCHANDISE,31743804,8737852,221251,0.006969895605454217,0.02532098277700286
2025-02-01,9300,USED OR SECOND-HAND MERCHANDISE,28882307,5510757,146321,0.005066111927970297,0.02655188751744996
2025-03-01,9300,USED OR SECOND-HAND MERCHANDISE,30877537,2111002,318403,0.010311800452218712,0.15083026922759904
2025-04-01,9300,USED OR SECOND-HAND MERCHANDISE,12837322,450991,114071,0.008885887570631943,0.25293409402848394
2025-05-01,9300,USED OR SECOND-HAND MERCHANDISE,8803521,1268987,341473,0.03878823030012651,0.26909101511678213
2025-06-01,9300,USED OR SECOND-HAND MERCHANDISE,8229928,621840,85655,0.010407745972990287,0.13774443586774732
2025-07-01,9300,USED OR SECOND-HAND MERCHANDISE,3684628,350112,87392,0.023717998126269464,0.24961155287450873
2025-08-01,9300,USED OR SECOND-HAND MERCHANDISE,21230095,407562,107798,0.005077603279683864,0.2644947271826127
2025-09-01,9300,USED OR SECOND-HAND MERCHANDISE,13057001,364785,76488,0.0058580067505547406,0.20967967432871418
2025-10-01,9300,USED OR SECOND-HAND MERCHANDISE,38531918,550215,145981,0.0037885734107500177,0.26531628545205055
2025-11-01,9300,USED OR SECOND-HAND MERCHANDISE,5497462,305594,79683,0.014494506737836478,0.26074792044346423
2025-12-01,9300,USED OR SECOND-HAND MERCHANDISE,122781768,334283,88727,0.0007226398629477302,0.26542480473132046
2026-01-01,9300,USED OR SECOND-HAND MERCHANDISE,7740362,1177899,266361,0.03441195644338081,0.22613229147830163
2026-02-01,9300,USED OR SECOND-HAND MERCHANDISE,5519258,234551,58305,0.010563920005189104,0.248581331991763
2026-03-01,9300,USED OR SECOND-HAND MERCHANDISE,3943028,490682,87710,0.022244325934281977,0.1787512075030264
2026-04-01,9300,USED OR SECOND-HAND MERCHANDISE,16605144,1395550,335967,0.02023270620236717,0.24074164307978932
2026-05-01,9300,USED OR SECOND-HAND MERCHANDISE,11037175,1636393,331003,0.029989829825113765,0.20227598138100078
2026-06-01,9300,USED OR SECOND-HAND MERCHANDISE,6976035,690542,147226,0.021104538609683008,0.2132035415659004
2026-07-01,9300,USED OR SECOND-HAND MERCHANDISE,7343917,994405,213520,0.029074402665498534,0.21472136604301065
2013-01-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),463489215,7310460,2833,6.112332085224464e-06,0.0003875269134910799
2013-02-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),443735784,7279013,2254,5.079599350049263e-06,0.0003096573670084117
2013-03-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),440668147,7864097,1789,4.059744304595721e-06,0.00022748956428182408
2013-04-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),458621429,9066584,3951,8.61494851781119e-06,0.00043577603207558657
2013-05-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),482470435,9546312,1581,3.276884727662121e-06,0.00016561369458697767
2013-06-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),461718195,9876953,2009,4.351138901944291e-06,0.0002034028105631362
2013-07-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),480647790,10688258,3964,8.2472032171416e-06,0.00037087428091649735
2013-08-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),458731347,10009422,4529,9.872881000216452e-06,0.00045247367929936416
2013-09-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),474583352,7082064,6475,1.3643546434389043e-05,0.0009142814863011687
2013-10-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),485096870,9366406,8065,1.662554532664785e-05,0.0008610559909532001
2013-11-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),441992661,7919535,6272,1.4190280865319617e-05,0.0007919656899047734
2013-12-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),441323796,7758899,15544,3.522130494862326e-05,0.002003377025529009
2014-01-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),494437152,9097378,20783,4.203365365230483e-05,0.0022845043923644813
2014-02-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),506008963,10937195,3519,6.954422267812675e-06,0.00032174611497737764
2014-03-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),603494825,10681463,12144,2.012279061382175e-05,0.001136922910279238
2014-04-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),609959326,6914201,3546,5.813502390813515e-06,0.0005128575232337041
2014-05-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),541944104,7249349,1893,3.492980154278051e-06,0.0002611268956702181
2014-06-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),530244277,9007206,3919,7.390933141556566e-06,0.00043509607751837805
2014-07-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),590822616,8193663,2102,3.557751418236163e-06,0.000256539718560551
2014-08-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),541622920,6654389,2943,5.433669609107384e-06,0.00044226449640981315
2014-09-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),543716799,7028613,2995,5.508382315036766e-06,0.0004261153658623686
2014-10-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),592489799,7535239,9262,1.563233665057582e-05,0.001229158093061149
2014-11-01,9800,GOODS RETURNED (EXPORTS FOR CANADA ONLY),517178200,6799819,4349,8.409093809445177e-06,0.0006395758475335887
